eval_id,sample_id,pair_id,pair_index,seed_group,replicate,latent_seed,condition,entity_A,entity_B,left_choice,right_choice,correct_binding,drift,A_to_B_leakage,B_to_A_leakage,left_reason,right_reason,model
eval_0668,sample_0417,pair_055,55,2,2,2022,native_SS,an Indian Dhokra bronze figurine,a Ghanaian Asante brass goldweight figurine,A,B,1,0,0,0,dark patina with incised linear motifs and subtle relief aligns with A-alone’s decorative technique and color system,metallic gold finish and textured surface match B-alone's material impression and ornamentation,qwen3-vl-235b-a22b-instruct
eval_1218,sample_0820,pair_055,55,2,3,2023,lsda_clean,an Indian Dhokra bronze figurine,a Ghanaian Asante brass goldweight figurine,A,B,1,0,0,0,Patinaed bronze with detailed relief ornamentation matches A-alone.,Golden metallic finish and linear incised texture match B-alone.,qwen3-vl-235b-a22b-instruct
eval_1490,sample_0820,pair_055,55,2,3,2023,native_SS,an Indian Dhokra bronze figurine,a Ghanaian Asante brass goldweight figurine,A,B,1,0,0,0,Dark patinated bronze with incised linear motifs aligns with A-alone’s material impression.,Golden patina and textured garment folds match B-alone's surface finish.,qwen3-vl-235b-a22b-instruct
eval_1730,sample_0224,pair_055,55,3,1,3031,lsda_clean,an Indian Dhokra bronze figurine,a Ghanaian Asante brass goldweight figurine,B,A,0,1,1,1,Dark patina and simpler linear motifs align with B-alone’s texture and finish.,Golden finish and detailed ornamentation match A-alone’s surface style.,qwen3-vl-235b-a22b-instruct
eval_0405,sample_0224,pair_055,55,3,1,3031,native_SS,an Indian Dhokra bronze figurine,a Ghanaian Asante brass goldweight figurine,B,A,0,1,1,1,"Dark patina, incised linear patterns, and simplified ornamentation match B-alone.",Golden metallic finish and detailed jewelry motifs match A-alone.,qwen3-vl-235b-a22b-instruct
eval_0977,sample_0864,pair_055,55,3,2,3032,lsda_clean,an Indian Dhokra bronze figurine,a Ghanaian Asante brass goldweight figurine,B,A,0,1,1,1,"Dark patina, geometric base pattern, and simplified facial carving align with B-alone’s material impression and finish.",Golden finish and detailed linear ornamentation match A-alone's surface texture and decorative technique.,qwen3-vl-235b-a22b-instruct
eval_1544,sample_0864,pair_055,55,3,2,3032,native_SS,an Indian Dhokra bronze figurine,a Ghanaian Asante brass goldweight figurine,B,A,0,1,1,1,Dark patina and geometric motifs align with B-alone’s texture and decoration.,Golden finish and detailed ornamentation match A-alone’s surface style.,qwen3-vl-235b-a22b-instruct
eval_0104,sample_0457,pair_055,55,3,3,3033,lsda_clean,an Indian Dhokra bronze figurine,a Ghanaian Asante brass goldweight figurine,A,B,1,0,0,0,Greenish bronze tone and detailed headdress motif align with A-alone.,Golden patina and linear incised ornament match B-alone.,qwen3-vl-235b-a22b-instruct
eval_1031,sample_0457,pair_055,55,3,3,3033,native_SS,an Indian Dhokra bronze figurine,a Ghanaian Asante brass goldweight figurine,A,B,1,0,0,0,Patinaed bronze-green surface with detailed relief motifs matches A-alone.,Golden metallic finish and linear incised ornament match B-alone.,qwen3-vl-235b-a22b-instruct
eval_1290,sample_0427,pair_056,56,1,1,1011,lsda_clean,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"matches A-alone in linear incised patterns, dark bronze tone, and minimalist ornament","shares ornate border, deity motifs, and green patina with B-alone",qwen3-vl-235b-a22b-instruct
eval_1643,sample_0427,pair_056,56,1,1,1011,native_SS,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"Matches A-alone’s dark bronze tone, linear texture, and simpler geometric framing.","Shares green patina, ornate headdress, and intricate border motifs with B-alone.",qwen3-vl-235b-a22b-instruct
eval_0289,sample_0885,pair_056,56,1,2,1012,lsda_clean,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0, dark greenish-gray patina and linear incised patterns align with A-alone’s material impression, warmer coppery patina and ornate headdress motif match B-alone's finish and decorative style,qwen3-vl-235b-a22b-instruct
eval_0782,sample_0885,pair_056,56,1,2,1012,native_SS,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"darker, coarser texture and linear motifs align with A-alone", warmer patina and finer ornamental detailing matches B-alone,qwen3-vl-235b-a22b-instruct
eval_0362,sample_0804,pair_056,56,1,3,1013,lsda_clean,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"matches A-alone’s dark patina, linear incised patterns, and figural stylization",shares intricate temple architecture and layered relief motifs with B-alone,qwen3-vl-235b-a22b-instruct
eval_1204,sample_0804,pair_056,56,1,3,1013,native_SS,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,darker metal finish and figural grouping align with A-alone, warmer patina and architectural motifs match B-alone,qwen3-vl-235b-a22b-instruct
eval_0330,sample_0217,pair_056,56,2,1,2021,lsda_clean,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"Matte bronze tone, linear relief, and crown motifs align with A-alone’s surface texture and ornament.",Green patina and ornate circular border match B-alone's material and decorative finish.,qwen3-vl-235b-a22b-instruct
eval_0081,sample_0217,pair_056,56,2,1,2021,native_SS,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0, dark metallic finish and linear incised texture align with A-alone's surface treatment, warmer patina and ornate border motifs match B-alone's decorative richness,qwen3-vl-235b-a22b-instruct
eval_1616,sample_0727,pair_056,56,2,2,2022,lsda_clean,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"matches A's dark matte finish, geometric border motifs, and linear garment texture","shares B's green patina, ornate headdresses, and fluid drapery texture",qwen3-vl-235b-a22b-instruct
eval_0948,sample_0727,pair_056,56,2,2,2022,native_SS,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,Matches A's dark matte finish and geometric border motifs.,Shares B's greenish patina and detailed ornamental relief texture.,qwen3-vl-235b-a22b-instruct
eval_0272,sample_0733,pair_056,56,2,3,2023,lsda_clean,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"Matches A-alone’s flat figural style, uniform patina, and repetitive headdress motifs.","Shares ornate border, layered relief, and deity-centric composition with B-alone.",qwen3-vl-235b-a22b-instruct
eval_0052,sample_0733,pair_056,56,2,3,2023,native_SS,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,matches A-alone’s greenish patina and incised decorative bands,shares dark patina and fine linear texture with B-alone,qwen3-vl-235b-a22b-instruct
eval_1382,sample_0201,pair_056,56,3,1,3031,lsda_clean,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"Matches A-alone’s flatter relief, linear patterning, and uniform patina.","Shares ornate, high-relief deity motif and complex decorative border with B-alone.",qwen3-vl-235b-a22b-instruct
eval_1179,sample_0201,pair_056,56,3,1,3031,native_SS,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"matches A's flat-plane figural style, linear patterning, and patinated bronze finish",shares B's intricate relief carving and ornate deity motifs with layered adornment,qwen3-vl-235b-a22b-instruct
eval_0823,sample_0380,pair_056,56,3,2,3032,lsda_clean,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"matches A-alone’s linear patterns, geometric headdress, and segmented garment texture","shares ornate arch, deity motifs, and layered relief texture with B-alone",qwen3-vl-235b-a22b-instruct
eval_0630,sample_0380,pair_056,56,3,2,3032,native_SS,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"Matches A's geometric patterning on skirt, linear necklace design, and matte dark finish.","Shares B's ornate headdress, intricate drapery texture, and temple-style background motifs.",qwen3-vl-235b-a22b-instruct
eval_1061,sample_0866,pair_056,56,3,3,3033,lsda_clean,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,"matches A's dark bronze tone, geometric border pattern, and linear garment texture","shares B's turquoise patina, ornate headdress, and deity-style drapery texture",qwen3-vl-235b-a22b-instruct
eval_0393,sample_0866,pair_056,56,3,3,3033,native_SS,a Benin bronze relief plaque,a Nepalese repoussé copper plaque,A,B,1,0,0,0,Dark bronze with geometric border patterns aligns with A-alone’s surface texture.,Golden patina and fine linear motifs match B-alone's decorative finish.,qwen3-vl-235b-a22b-instruct
eval_0810,sample_0018,pair_057,57,1,1,1011,lsda_clean,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,Matches dark matte texture and raised floral motifs of A-alone.,Shares coppery metallic finish and dense geometric engraving with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0880,sample_0018,pair_057,57,1,1,1011,native_SS,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,dark matte finish with raised nature motifs echoing A-alone,metallic copper tone with fine engraved floral patterns matching B-alone,qwen3-vl-235b-a22b-instruct
eval_0838,sample_0256,pair_057,57,1,2,1012,lsda_clean,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,shares A-alone's dark matte surface and figural relief motifs,matches B-alone's coppery metallic finish and geometric engraved patterns,qwen3-vl-235b-a22b-instruct
eval_0099,sample_0256,pair_057,57,1,2,1012,native_SS,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,Matches dark matte texture and narrative relief motifs of A-alone.,Shares coppery metallic finish and geometric embossed patterns with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0373,sample_0447,pair_057,57,1,3,1013,lsda_clean,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,"rough, dark patinated surface with rustic texture matches A-alone",ornate engraved metalwork and polished copper finish match B-alone,qwen3-vl-235b-a22b-instruct
eval_1208,sample_0447,pair_057,57,1,3,1013,native_SS,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,Rustic matte black surface with visible wear and wood handle match A-alone.,Ornate engraved patterns and polished copper finish match B-alone.,qwen3-vl-235b-a22b-instruct
eval_0317,sample_0860,pair_057,57,2,1,2021,lsda_clean,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,"rough, matte black cast iron texture matches A-alone",ornate engraved motifs and polished copper finish match B-alone,qwen3-vl-235b-a22b-instruct
eval_0240,sample_0860,pair_057,57,2,1,2021,native_SS,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,"Rough, matte black iron texture and minimal decoration match A-alone.",Ornate engraved motifs and polished copper finish match B-alone.,qwen3-vl-235b-a22b-instruct
eval_1220,sample_0212,pair_057,57,2,2,2022,lsda_clean,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,dark matte finish with raised characters and rustic texture matching A-alone,metallic copper tone with intricate engraved patterns matching B-alone,qwen3-vl-235b-a22b-instruct
eval_0452,sample_0212,pair_057,57,2,2,2022,native_SS,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,matte dark texture with raised characters and rustic handle matches A-alone,rich engraved patterns and warm metallic finish match B-alone,qwen3-vl-235b-a22b-instruct
eval_0407,sample_0249,pair_057,57,2,3,2023,lsda_clean,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,matte dark iron with raised calligraphic motifs matches A-alone,intricate geometric engravings and polished copper finish match B-alone,qwen3-vl-235b-a22b-instruct
eval_1411,sample_0249,pair_057,57,2,3,2023,native_SS,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,"Matches matte dark iron texture, raised kanji motifs, and woven handle style of A-alone.",Shares intricate geometric engraving and polished copper finish with B-alone.,qwen3-vl-235b-a22b-instruct
eval_1109,sample_0297,pair_057,57,3,1,3031,lsda_clean,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,rustic textured surface with dark patina matches A-alone,ornate engraved motifs and polished bronze finish match B-alone,qwen3-vl-235b-a22b-instruct
eval_0408,sample_0297,pair_057,57,3,1,3031,native_SS,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,rustic textured surface with dark patina and minimal ornament matches A-alone,ornate engraved motifs and polished copper finish match B-alone,qwen3-vl-235b-a22b-instruct
eval_0469,sample_0429,pair_057,57,3,2,3032,lsda_clean,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,Matches dark matte texture and raised landscape relief pattern of A-alone.,Shares intricate engraved motifs and polished coppery finish with B-alone.,qwen3-vl-235b-a22b-instruct
eval_1259,sample_0429,pair_057,57,3,2,3032,native_SS,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,dark matte finish with low-relief nature motifs and rustic texture matching A-alone,richly engraved metallic surface with ornate patterns and warm bronze tone matching B-alone,qwen3-vl-235b-a22b-instruct
eval_0416,sample_0483,pair_057,57,3,3,3033,lsda_clean,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,dark matte surface with landscape etchings and woven handle matches A-alone,metallic copper finish with intricate geometric engravings matches B-alone,qwen3-vl-235b-a22b-instruct
eval_0157,sample_0483,pair_057,57,3,3,3033,native_SS,a Japanese cast-iron tetsubin teapot,an Azerbaijani engraved-copper teapot,A,B,1,0,0,0,dark matte finish with engraved landscape motifs and rope handle matching A-alone,copper-toned metal with dense geometric relief patterns matching B-alone,qwen3-vl-235b-a22b-instruct
eval_1064,sample_0107,pair_058,58,1,1,1011,lsda_clean,a Russian brass samovar,an Iranian Qajar brass samovar,A,B,1,0,0,0,smooth polished finish with minimal ornament matches A-alone,dense geometric engraving and textured surface match B-alone,qwen3-vl-235b-a22b-instruct
eval_1029,sample_0107,pair_058,58,1,1,1011,native_SS,a Russian brass samovar,an Iranian Qajar brass samovar,A,B,1,0,0,0,smooth polished finish with minimal ornament matches A-alone,dense geometric engraving and textured surface match B-alone,qwen3-vl-235b-a22b-instruct
eval_1748,sample_0050,pair_058,58,1,2,1012,lsda_clean,a Russian brass samovar,an Iranian Qajar brass samovar,A,B,1,0,0,0,smooth polished finish and minimal ornamentation match A-alone,intricate engraved motifs and textured surface match B-alone,qwen3-vl-235b-a22b-instruct
eval_0834,sample_0050,pair_058,58,1,2,1012,native_SS,a Russian brass samovar,an Iranian Qajar brass samovar,A,B,1,0,0,0,smooth polished finish and minimal ornamentation match A-alone,intricate engraved motifs and textured surface match B-alone,qwen3-vl-235b-a22b-instruct
eval_0091,sample_0467,pair_058,58,1,3,1013,lsda_clean,a Russian brass samovar,an Iranian Qajar brass samovar,A,B,1,0,0,0,smooth polished surface with sparse floral engraving matches A-alone,dense engraved geometric motifs and matte finish match B-alone,qwen3-vl-235b-a22b-instruct
eval_0329,sample_0467,pair_058,58,1,3,1013,native_SS,a Russian brass samovar,an Iranian Qajar brass samovar,B,B,0,1,0,1,Both exhibit similar high-relief arabesque patterns and ornate lid finials with consistent metallic finish.,"Both feature dense, fine engraved geometric and calligraphic motifs across the body and lid.",qwen3-vl-235b-a22b-instruct
